Filename,Makespan,Energy,Inference_Time(s),Valid
job21_m9_938.json,217,21700,78.7922,True
job22_m10_324.json,204,20400,73.5842,True
job22_m10_367.json,222,22200,82.3877,True
job22_m10_947.json,204,20400,89.2342,True
job22_m8_127.json,277,27700,86.9593,True
job22_m8_153.json,277,27700,78.5101,True
job22_m8_185.json,264,26400,88.1457,True
job22_m8_248.json,266,26600,81.3742,True
job22_m8_32.json,283,28300,82.9073,True
job22_m8_541.json,309,30900,82.2279,True
job22_m8_566.json,240,24000,75.5221,True
job22_m8_576.json,250,25000,75.1110,True
job22_m8_672.json,291,29100,85.3437,True
job22_m8_789.json,245,24500,78.9677,True
job22_m8_809.json,290,29000,89.8710,True
job22_m9_101.json,282,28200,89.5815,True
job22_m9_311.json,276,27600,94.6227,True
job22_m9_378.json,238,23800,77.6447,True
job22_m9_388.json,236,23600,83.8084,True
job22_m9_411.json,257,25700,89.2610,True
job22_m9_627.json,280,28000,89.3883,True
job22_m9_652.json,235,23500,82.2126,True
job22_m9_948.json,248,24800,81.6472,True
job22_m9_986.json,224,22400,86.5430,True
job22_m9_987.json,271,27100,95.2419,True
job23_m10_202.json,234,23400,81.2244,True
job23_m10_246.json,247,24700,95.7798,True
