Filename,Makespan,Energy,Inference_Time(s),Valid
job58_m7_414.json,788,78800,25.7380,True
job58_m7_644.json,843,84300,24.3077,True
job58_m7_74.json,794,79400,26.0625,True
job59_m5_202.json,1052,105200,25.1161,True
job59_m6_566.json,929,92900,23.7604,True
job59_m7_434.json,719,71900,26.6735,True
job59_m8_298.json,749,74900,23.2472,True
job59_m8_590.json,665,66500,24.0815,True
job59_m8_808.json,694,69400,21.5208,True
job59_m8_917.json,686,68600,22.9467,True
job59_m8_961.json,671,67100,23.6428,True
job60_m6_143.json,867,86700,24.0504,True
job60_m6_144.json,835,83500,23.1011,True
job60_m6_638.json,809,80900,23.8055,True
job60_m6_766.json,936,93600,28.0520,True
job60_m6_923.json,959,95900,25.5249,True
job60_m8_21.json,641,64100,22.9557,True
job60_m8_257.json,681,68100,23.4612,True
job60_m8_403.json,732,73200,24.0162,True
job60_m8_500.json,656,65600,23.6277,True
job60_m8_673.json,712,71200,24.1625,True
job60_m8_974.json,734,73400,28.2032,True
job61_m5_426.json,1033,103300,27.5169,True
job61_m5_592.json,1091,109100,24.5656,True
job61_m5_966.json,1104,110400,30.8712,True
job61_m6_107.json,979,97900,27.2172,True
job61_m6_556.json,830,83000,26.6133,True
job61_m6_799.json,974,97400,29.7673,True
job61_m7_205.json,764,76400,24.1952,True
job61_m7_97.json,792,79200,28.3010,True
job61_m8_105.json,679,67900,29.9876,True
job61_m8_524.json,777,77700,29.3118,True
job62_m5_266.json,1113,111300,29.5181,True
job62_m5_284.json,1089,108900,28.1783,True
job62_m5_332.json,1025,102500,24.4610,True
job62_m5_729.json,1082,108200,27.7435,True
job62_m5_781.json,1051,105100,26.5701,True
job62_m6_611.json,898,89800,22.4166,True
job62_m6_724.json,914,91400,25.8841,True
job62_m7_169.json,773,77300,25.6200,True
job62_m7_402.json,737,73700,22.2385,True
job62_m8_324.json,698,69800,26.7808,True
job62_m8_569.json,715,71500,23.3125,True
job62_m8_668.json,755,75500,26.0484,True
job63_m5_231.json,1148,114800,23.8242,True
job63_m5_27.json,1147,114700,22.4408,True
